configuration,ancrage,camp,enonce,libelle,n_personnes,modele_second_ordre,reel,croyance_humaine_endo,croyance_humaine_exo,d_reel,d_endo,d_exo,plancher,modele_soutien_simule
text_persona_default_temperature__gpt41_mini,ideologie,droite,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,567,35.35273368606702,66.47230320699708,42.74955908289242,51.11771177117712,31.119569520930064,7.396825396825399,15.764978085110101,15.462081128747796,10.405643738977071
text_persona_default_temperature__gpt41_mini,ideologie,droite,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,567,16.756613756613756,73.46938775510205,49.070546737213405,58.394939493949394,56.71277399848829,32.313932980599645,41.638325737335634,16.530864197530864,1.4109347442680775
text_persona_default_temperature__gpt41_mini,ideologie,droite,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",567,23.864197530864196,75.94752186588921,57.22574955908289,59.114411441144114,52.08332433502502,33.361552028218696,35.25021391027992,16.673721340388006,8.641975308641975
text_persona_default_temperature__gpt41_mini,ideologie,droite,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,567,21.94532627865961,66.22934888241011,40.32275132275132,48.66446644664467,44.2840226037505,18.377425044091712,26.719140167985056,15.957671957671957,6.701940035273369
text_persona_default_temperature__gpt41_mini,ideologie,droite,7,A law that requires companies to provide paid family leave for parents,567,39.25925925925926,78.71720116618076,62.439153439153436,67.1012101210121,39.4579419069215,23.179894179894177,27.841950861752842,15.843033509700176,50.79365079365079
text_persona_default_temperature__gpt41_mini,ideologie,droite,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,567,16.48148148148148,74.39261418853256,56.864197530864196,65.31903190319032,57.91113270705108,40.382716049382715,48.83755042170884,17.350970017636683,0.8818342151675485
text_persona_default_temperature__gpt41_mini,ideologie,droite,11,Increasing deportations for those in the US illegally,567,36.167548500881836,45.09232264334305,66.11463844797179,50.759075907590756,8.924774142461217,29.94708994708995,14.59152740670892,15.437389770723104,81.65784832451499
text_persona_default_temperature__gpt41_mini,ideologie,droite,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,567,19.604938271604937,53.88726919339164,59.22927689594356,51.014301430143014,34.2823309217867,39.62433862433863,31.409363158538078,17.372134038800706,15.343915343915343
text_persona_default_temperature__gpt41_mini,parti,gauche,1,Placing a tax on carbon emissions,847,70.23640661938535,62.779397473275026,52.03305785123967,44.75925925925926,7.457009146110323,18.20334876814568,25.47714736012609,13.53482880755608,97.75678866587958
text_persona_default_temperature__gpt41_mini,parti,gauche,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,847,65.85697399527187,61.613216715257536,45.701298701298704,42.992592592592594,4.243757280014336,20.155675293973168,22.864381402679278,15.514757969303425,99.17355371900827
text_persona_default_temperature__gpt41_mini,parti,gauche,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,847,71.23640661938535,66.47230320699708,51.44391971664699,45.224074074074075,4.764103412388266,19.79248690273836,26.012332545311274,14.711924439197167,98.7012987012987
text_persona_default_temperature__gpt41_mini,parti,gauche,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,847,67.0,73.46938775510205,58.96340023612751,50.67407407407408,6.469387755102048,8.036599763872488,16.325925925925922,15.001180637544273,97.87485242030696
text_persona_default_temperature__gpt41_mini,parti,gauche,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",847,70.77895981087471,75.94752186588921,59.468713105076745,58.26111111111111,5.168562055014505,11.310246705797965,12.517848699763597,15.65879574970484,99.52774498229043
text_persona_default_temperature__gpt41_mini,parti,gauche,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,847,73.9869976359338,66.22934888241011,48.75796930342385,41.32222222222222,7.757648753523696,25.229028332509955,32.66477541371158,15.099173553719009,99.76387249114522
text_persona_default_temperature__gpt41_mini,parti,gauche,7,A law that requires companies to provide paid family leave for parents,847,74.63711583924349,78.71720116618076,67.70247933884298,63.50370370370371,4.080085326937265,6.934636500400515,11.133412135539785,13.147579693034238,100.0
text_persona_default_temperature__gpt41_mini,parti,gauche,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,847,58.150118203309695,74.39261418853256,65.97638724911452,58.22962962962963,16.242495985222867,7.826269045804828,0.07951142631993235,15.894923258559622,96.57615112160568
text_persona_default_temperature__gpt41_mini,parti,gauche,11,Increasing deportations for those in the US illegally,847,32.5354609929078,45.09232264334305,50.85242030696576,65.30740740740741,12.556861650435252,18.31695931405796,32.77194641449961,15.412042502951595,0.0
text_persona_default_temperature__gpt41_mini,parti,gauche,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,847,35.04137115839244,53.88726919339164,52.50767414403778,59.82037037037037,18.845898034999202,17.466302985645342,24.778999211977933,15.565525383707202,0.0
text_persona_default_temperature__gpt41_mini,parti,centre,1,Placing a tax on carbon emissions,609,57.66338259441708,62.779397473275026,44.88834154351396,,5.116014878857946,12.77504105090312,,13.047619047619047,66.17405582922824
text_persona_default_temperature__gpt41_mini,parti,centre,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,609,54.32676518883415,61.613216715257536,42.01313628899836,,7.2864515264233845,12.313628899835791,,14.773399014778326,74.2200328407225
text_persona_default_temperature__gpt41_mini,parti,centre,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,609,56.53858784893268,66.47230320699708,45.95238095238095,,9.933715358064404,10.58620689655173,,15.727422003284072,70.44334975369459
text_persona_default_temperature__gpt41_mini,parti,centre,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,609,43.29228243021346,73.46938775510205,54.64367816091954,,30.177105324888586,11.35139573070608,,14.776683087027914,32.67651888341543
text_persona_default_temperature__gpt41_mini,parti,centre,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",609,50.98522167487685,75.94752186588921,58.0328407224959,,24.962300191012368,7.047619047619051,,15.394088669950738,72.9064039408867
text_persona_default_temperature__gpt41_mini,parti,centre,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,609,53.94088669950739,66.22934888241011,44.78489326765189,,12.28846218290272,9.1559934318555,,14.697865353037766,77.17569786535303
text_persona_default_temperature__gpt41_mini,parti,centre,7,A law that requires companies to provide paid family leave for parents,609,61.1247947454844,78.71720116618076,65.8128078817734,,17.592406420696356,4.688013136288994,,14.954022988505747,93.92446633825944
text_persona_default_temperature__gpt41_mini,parti,centre,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,609,38.555008210180624,74.39261418853256,63.17733990147783,,35.83760597835194,24.622331691297205,,15.520525451559934,24.794745484400657
text_persona_default_temperature__gpt41_mini,parti,centre,11,Increasing deportations for those in the US illegally,609,32.701149425287355,45.09232264334305,58.399014778325125,,12.391173218055698,25.69786535303777,,13.412151067323482,7.717569786535304
text_persona_default_temperature__gpt41_mini,parti,centre,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,609,31.798029556650246,53.88726919339164,56.6551724137931,,22.089239636741393,24.857142857142858,,16.105090311986864,2.2988505747126435
text_persona_default_temperature__gpt41_mini,parti,droite,1,Placing a tax on carbon emissions,540,35.601851851851855,62.779397473275026,44.75925925925926,52.03305785123967,27.17754562142317,9.157407407407405,16.431205999387814,13.964814814814815,2.037037037037037
text_persona_default_temperature__gpt41_mini,parti,droite,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,540,35.0,61.613216715257536,42.992592592592594,45.701298701298704,26.613216715257536,7.992592592592594,10.701298701298704,15.977777777777778,11.666666666666666
text_persona_default_temperature__gpt41_mini,parti,droite,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,540,35.492592592592594,66.47230320699708,45.224074074074075,51.44391971664699,30.97971061440449,9.731481481481481,15.951327124054394,15.327777777777778,10.37037037037037
text_persona_default_temperature__gpt41_mini,parti,droite,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,540,16.112962962962964,73.46938775510205,50.67407407407408,58.96340023612751,57.35642479213908,34.56111111111112,42.850437273164545,16.52777777777778,0.9259259259259258
text_persona_default_temperature__gpt41_mini,parti,droite,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",540,23.64074074074074,75.94752186588921,58.26111111111111,59.468713105076745,52.306781125148476,34.620370370370374,35.827972364336006,16.774074074074075,8.333333333333332
text_persona_default_temperature__gpt41_mini,parti,droite,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,540,21.20925925925926,66.22934888241011,41.32222222222222,48.75796930342385,45.02008962315085,20.112962962962964,27.54871004416459,16.43148148148148,5.0
text_persona_default_temperature__gpt41_mini,parti,droite,7,A law that requires companies to provide paid family leave for parents,540,38.592592592592595,78.71720116618076,63.50370370370371,67.70247933884298,40.12460857358816,24.91111111111111,29.109886746250382,15.753703703703703,50.74074074074074
text_persona_default_temperature__gpt41_mini,parti,droite,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,540,16.0,74.39261418853256,58.22962962962963,65.97638724911452,58.39261418853256,42.22962962962963,49.976387249114524,17.555555555555557,0.0
text_persona_default_temperature__gpt41_mini,parti,droite,11,Increasing deportations for those in the US illegally,540,37.53148148148148,45.09232264334305,65.30740740740741,50.85242030696576,7.560841161861575,27.775925925925932,13.320938825484284,15.714814814814815,86.48148148148148
text_persona_default_temperature__gpt41_mini,parti,droite,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,540,19.409259259259258,53.88726919339164,59.82037037037037,52.50767414403778,34.47800993413238,40.41111111111111,33.09841488477852,16.944444444444443,13.88888888888889
text_persona_reasoning__gpt41_mini,ideologie,gauche,1,Placing a tax on carbon emissions,909,66.212789415656,62.779397473275026,51.233223322332236,43.39506172839506,3.433391942380979,14.979566093323768,22.81772768726094,12.886688668866887,99.55995599559955
text_persona_reasoning__gpt41_mini,ideologie,gauche,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,909,62.81146637265711,61.613216715257536,44.63036303630363,41.85537918871252,1.1982496573995718,18.18110333635348,20.95608718394459,15.242024202420241,99.8899889988999
text_persona_reasoning__gpt41_mini,ideologie,gauche,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,909,69.09261300992283,66.47230320699708,51.11771177117712,42.74955908289242,2.620309802925746,17.97490123874571,26.34305392703041,14.646864686468646,99.8899889988999
text_persona_reasoning__gpt41_mini,ideologie,gauche,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,909,56.835722160970235,73.46938775510205,58.394939493949394,49.070546737213405,16.633665594131813,1.5592173329791592,7.76517542375683,14.049504950495049,98.67986798679867
text_persona_reasoning__gpt41_mini,ideologie,gauche,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",909,61.43880926130099,75.94752186588921,59.114411441144114,57.22574955908289,14.508712604588226,2.324397820156875,4.2130597022180964,15.19031903190319,99.66996699669967
text_persona_reasoning__gpt41_mini,ideologie,gauche,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,909,65.82690187431092,66.22934888241011,48.66446644664467,40.32275132275132,0.40244700809918754,17.162435427666253,25.504150551559597,14.608360836083609,99.55995599559955
text_persona_reasoning__gpt41_mini,ideologie,gauche,7,A law that requires companies to provide paid family leave for parents,909,69.86769570011025,78.71720116618076,67.1012101210121,62.439153439153436,8.84950546607051,2.766485579098145,7.42854226095681,12.672167216721672,100.0
text_persona_reasoning__gpt41_mini,ideologie,gauche,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,909,52.81697905181918,74.39261418853256,65.31903190319032,56.864197530864196,21.57563513671338,12.50205285137114,4.047218479045014,15.112211221122113,97.9097909790979
text_persona_reasoning__gpt41_mini,ideologie,gauche,11,Increasing deportations for those in the US illegally,909,27.844542447629546,45.09232264334305,50.759075907590756,66.11463844797179,17.247780195713506,22.91453345996121,38.270096000342235,14.911991199119912,0.11001100110011
text_persona_reasoning__gpt41_mini,ideologie,gauche,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,909,31.747519294377067,53.88726919339164,51.014301430143014,59.22927689594356,22.13974989901457,19.266782135765947,27.481757601566496,15.005500550055006,0.11001100110011
text_persona_reasoning__gpt41_mini,ideologie,centre,1,Placing a tax on carbon emissions,582,58.77147766323024,62.779397473275026,46.71649484536083,,4.007919810044783,12.054982817869416,,13.847079037800688,81.95876288659794
text_persona_reasoning__gpt41_mini,ideologie,centre,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,582,56.38316151202749,61.613216715257536,44.22852233676976,,5.2300552032300445,12.154639175257735,,15.1786941580756,92.26804123711341
text_persona_reasoning__gpt41_mini,ideologie,centre,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,582,58.99484536082474,66.47230320699708,48.24570446735395,,7.477457846172342,10.749140893470788,,15.621993127147766,91.23711340206185
text_persona_reasoning__gpt41_mini,ideologie,centre,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,582,42.98109965635739,73.46938775510205,56.84192439862543,,30.48828809874466,13.860824742268044,,16.18041237113402,24.914089347079038
text_persona_reasoning__gpt41_mini,ideologie,centre,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",582,51.3745704467354,75.94752186588921,59.4106529209622,,24.572951419153817,8.036082474226802,,16.551546391752577,90.54982817869416
text_persona_reasoning__gpt41_mini,ideologie,centre,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,582,52.74914089347079,66.22934888241011,45.44158075601374,,13.48020798893932,7.307560137457045,,16.34536082474227,81.44329896907216
text_persona_reasoning__gpt41_mini,ideologie,centre,7,A law that requires companies to provide paid family leave for parents,582,62.70618556701031,78.71720116618076,67.23024054982818,,16.01101559917045,4.524054982817873,,15.81786941580756,98.79725085910653
text_persona_reasoning__gpt41_mini,ideologie,centre,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,582,38.76288659793814,74.39261418853256,65.27319587628865,,35.62972759059442,26.510309278350512,,17.080756013745706,24.398625429553263
text_persona_reasoning__gpt41_mini,ideologie,centre,11,Increasing deportations for those in the US illegally,582,30.781786941580755,45.09232264334305,57.761168384879724,,14.310535701762298,26.97938144329897,,14.6340206185567,5.326460481099656
text_persona_reasoning__gpt41_mini,ideologie,centre,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,582,34.3213058419244,53.88726919339164,59.106529209621996,,19.56596335146724,24.785223367697597,,16.847079037800686,0.3436426116838488
text_persona_reasoning__gpt41_mini,ideologie,droite,1,Placing a tax on carbon emissions,567,41.08465608465608,62.779397473275026,43.39506172839506,51.233223322332236,21.694741388618944,2.3104056437389815,10.148567237676154,14.36331569664903,10.405643738977071
text_persona_reasoning__gpt41_mini,ideologie,droite,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,567,43.07760141093475,61.613216715257536,41.85537918871252,44.63036303630363,18.53561530432279,1.2222222222222285,1.5527616253688805,16.02821869488536,32.62786596119929
text_persona_reasoning__gpt41_mini,ideologie,droite,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,567,43.61552028218695,66.47230320699708,42.74955908289242,51.11771177117712,22.856782924810133,0.8659611992945315,7.502191488990171,15.462081128747796,31.569664902998234
text_persona_reasoning__gpt41_mini,ideologie,droite,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,567,26.552028218694886,73.46938775510205,49.070546737213405,58.394939493949394,46.91735953640716,22.51851851851852,31.842911275254508,16.530864197530864,0.7054673721340388
text_persona_reasoning__gpt41_mini,ideologie,droite,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",567,34.90299823633157,75.94752186588921,57.22574955908289,59.114411441144114,41.044523629557645,22.322751322751323,24.211413204812544,16.673721340388006,22.75132275132275
text_persona_reasoning__gpt41_mini,ideologie,droite,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,567,32.08994708994709,66.22934888241011,40.32275132275132,48.66446644664467,34.13940179246302,8.232804232804234,16.57451935669758,15.957671957671957,14.814814814814813
text_persona_reasoning__gpt41_mini,ideologie,droite,7,A law that requires companies to provide paid family leave for parents,567,47.67195767195767,78.71720116618076,62.439153439153436,67.1012101210121,31.045243494223087,14.767195767195766,19.42925244905443,15.843033509700176,66.13756613756614
text_persona_reasoning__gpt41_mini,ideologie,droite,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,567,23.994708994708994,74.39261418853256,56.864197530864196,65.31903190319032,50.39790519382357,32.8694885361552,41.32432290848133,17.350970017636683,0.8818342151675485
text_persona_reasoning__gpt41_mini,ideologie,droite,11,Increasing deportations for those in the US illegally,567,39.638447971781304,45.09232264334305,66.11463844797179,50.759075907590756,5.453874671561749,26.47619047619048,11.120627935809452,15.437389770723104,75.13227513227513
text_persona_reasoning__gpt41_mini,ideologie,droite,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,567,28.1657848324515,53.88726919339164,59.22927689594356,51.014301430143014,25.72148436094014,31.063492063492063,22.848516597691514,17.372134038800706,3.7037037037037033
text_persona_reasoning__gpt41_mini,parti,gauche,1,Placing a tax on carbon emissions,847,65.93491124260355,62.779397473275026,52.03305785123967,44.75925925925926,3.155513769328522,13.901853391363879,21.175651983344288,13.53482880755608,98.8193624557261
text_persona_reasoning__gpt41_mini,parti,gauche,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,847,62.63905325443787,61.613216715257536,45.701298701298704,42.992592592592594,1.0258365391803324,16.937754553139165,19.646460661845275,15.514757969303425,99.76387249114522
text_persona_reasoning__gpt41_mini,parti,gauche,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,847,68.34556213017751,66.47230320699708,51.44391971664699,45.224074074074075,1.8732589231804297,16.901642413530524,23.121488056103438,14.711924439197167,99.40968122786305
text_persona_reasoning__gpt41_mini,parti,gauche,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,847,56.28402366863905,73.46938775510205,58.96340023612751,50.67407407407408,17.185364086462997,2.679376567488461,5.6099495945649736,15.001180637544273,97.04840613931523
text_persona_reasoning__gpt41_mini,parti,gauche,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",847,61.22485207100592,75.94752186588921,59.468713105076745,58.26111111111111,14.722669794883295,1.7561389659291748,2.963740959894807,15.65879574970484,99.64580873671783
text_persona_reasoning__gpt41_mini,parti,gauche,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,847,65.42603550295858,66.22934888241011,48.75796930342385,41.32222222222222,0.8033133794515237,16.668066199534735,24.10381328073636,15.099173553719009,100.0
text_persona_reasoning__gpt41_mini,parti,gauche,7,A law that requires companies to provide paid family leave for parents,847,69.86390532544378,78.71720116618076,67.70247933884298,63.50370370370371,8.853295840736976,2.161425986600804,6.3602016217400745,13.147579693034238,100.0
text_persona_reasoning__gpt41_mini,parti,gauche,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,847,53.02958579881657,74.39261418853256,65.97638724911452,58.22962962962963,21.363028389715993,12.946801450297954,5.200043830813058,15.894923258559622,97.75678866587958
text_persona_reasoning__gpt41_mini,parti,gauche,11,Increasing deportations for those in the US illegally,847,28.218934911242602,45.09232264334305,50.85242030696576,65.30740740740741,16.87338773210045,22.63348539572316,37.08847249616481,15.412042502951595,0.0
text_persona_reasoning__gpt41_mini,parti,gauche,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,847,31.816568047337277,53.88726919339164,52.50767414403778,59.82037037037037,22.07070114605436,20.6911060967005,28.003802323033092,15.565525383707202,0.11806375442739078
text_persona_reasoning__gpt41_mini,parti,centre,1,Placing a tax on carbon emissions,609,58.89983579638752,62.779397473275026,44.88834154351396,,3.879561676887505,14.011494252873561,,13.047619047619047,80.623973727422
text_persona_reasoning__gpt41_mini,parti,centre,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,609,56.4367816091954,61.613216715257536,42.01313628899836,,5.1764351060621365,14.42364532019704,,14.773399014778326,90.80459770114942
text_persona_reasoning__gpt41_mini,parti,centre,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,609,59.770114942528735,66.47230320699708,45.95238095238095,,6.702188264468347,13.817733990147786,,15.727422003284072,87.68472906403942
text_persona_reasoning__gpt41_mini,parti,centre,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,609,44.05582922824302,73.46938775510205,54.64367816091954,,29.413558526859028,10.587848932676522,,14.776683087027914,31.527093596059114
text_persona_reasoning__gpt41_mini,parti,centre,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",609,51.61740558292282,75.94752186588921,58.0328407224959,,24.330116282966394,6.415435139573077,,15.394088669950738,85.71428571428571
text_persona_reasoning__gpt41_mini,parti,centre,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,609,53.407224958949094,66.22934888241011,44.78489326765189,,12.822123923461014,8.622331691297205,,14.697865353037766,79.63875205254516
text_persona_reasoning__gpt41_mini,parti,centre,7,A law that requires companies to provide paid family leave for parents,609,62.914614121510674,78.71720116618076,65.8128078817734,,15.802587044670084,2.8981937602627212,,14.954022988505747,96.71592775041051
text_persona_reasoning__gpt41_mini,parti,centre,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,609,39.33497536945813,74.39261418853256,63.17733990147783,,35.057638819074434,23.8423645320197,,15.520525451559934,28.735632183908045
text_persona_reasoning__gpt41_mini,parti,centre,11,Increasing deportations for those in the US illegally,609,30.09031198686371,45.09232264334305,58.399014778325125,,15.002010656479342,28.308702791461414,,13.412151067323482,7.224958949096879
text_persona_reasoning__gpt41_mini,parti,centre,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,609,33.41543513957307,53.88726919339164,56.6551724137931,,20.47183405381857,23.239737274220033,,16.105090311986864,0.0
text_persona_reasoning__gpt41_mini,parti,droite,1,Placing a tax on carbon emissions,540,41.074074074074076,62.779397473275026,44.75925925925926,52.03305785123967,21.70532339920095,3.6851851851851833,10.958983777165592,13.964814814814815,10.925925925925926
text_persona_reasoning__gpt41_mini,parti,droite,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,540,43.120370370370374,61.613216715257536,42.992592592592594,45.701298701298704,18.492846344887163,0.12777777777778,2.58092833092833,15.977777777777778,32.96296296296296
text_persona_reasoning__gpt41_mini,parti,droite,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,540,43.833333333333336,66.47230320699708,45.224074074074075,51.44391971664699,22.638969873663747,1.390740740740739,7.6105863833136524,15.327777777777778,34.629629629629626
text_persona_reasoning__gpt41_mini,parti,droite,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,540,26.37962962962963,73.46938775510205,50.67407407407408,58.96340023612751,47.089758125472414,24.294444444444448,32.58377060649788,16.52777777777778,0.3703703703703704
text_persona_reasoning__gpt41_mini,parti,droite,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",540,35.01851851851852,75.94752186588921,58.26111111111111,59.468713105076745,40.929003347370696,23.242592592592594,24.450194586558226,16.774074074074075,26.481481481481485
text_persona_reasoning__gpt41_mini,parti,droite,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,540,31.87962962962963,66.22934888241011,41.32222222222222,48.75796930342385,34.349719252780474,9.442592592592593,16.87833967379422,16.43148148148148,14.25925925925926
text_persona_reasoning__gpt41_mini,parti,droite,7,A law that requires companies to provide paid family leave for parents,540,47.324074074074076,78.71720116618076,63.50370370370371,67.70247933884298,31.39312709210668,16.17962962962963,20.3784052647689,15.753703703703703,67.22222222222223
text_persona_reasoning__gpt41_mini,parti,droite,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,540,23.435185185185187,74.39261418853256,58.22962962962963,65.97638724911452,50.95742900334737,34.79444444444444,42.54120206392933,17.555555555555557,0.5555555555555556
text_persona_reasoning__gpt41_mini,parti,droite,11,Increasing deportations for those in the US illegally,540,40.06481481481482,45.09232264334305,65.30740740740741,50.85242030696576,5.027507828528236,25.242592592592594,10.787605492150945,15.714814814814815,75.74074074074075
text_persona_reasoning__gpt41_mini,parti,droite,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,540,28.574074074074073,53.88726919339164,59.82037037037037,52.50767414403778,25.313195119317566,31.246296296296297,23.933600069963706,16.944444444444443,4.2592592592592595
text_persona_repeating_questions__gpt41_mini,ideologie,gauche,1,Placing a tax on carbon emissions,909,65.62706270627062,62.779397473275026,51.233223322332236,43.39506172839506,2.8476652329955954,14.393839383938385,22.232000977875558,12.886688668866887,99.00990099009901
text_persona_repeating_questions__gpt41_mini,ideologie,gauche,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,909,60.59405940594059,61.613216715257536,44.63036303630363,41.85537918871252,1.0191573093169453,15.963696369636963,18.738680217228072,15.242024202420241,99.33993399339934
text_persona_repeating_questions__gpt41_mini,ideologie,gauche,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,909,68.24312431243125,66.47230320699708,51.11771177117712,42.74955908289242,1.770821105434166,17.12541254125413,25.49356522953883,14.646864686468646,99.44994499449945
text_persona_repeating_questions__gpt41_mini,ideologie,gauche,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,909,56.06160616061606,73.46938775510205,58.394939493949394,49.070546737213405,17.40778159448599,2.3333333333333357,6.991059423402653,14.049504950495049,98.45984598459846
text_persona_repeating_questions__gpt41_mini,ideologie,gauche,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",909,61.636963696369634,75.94752186588921,59.114411441144114,57.22574955908289,14.310558169519581,2.52255225522552,4.411214137286741,15.19031903190319,99.22992299229924
text_persona_repeating_questions__gpt41_mini,ideologie,gauche,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,909,66.98569856985698,66.22934888241011,48.66446644664467,40.32275132275132,0.7563496874468711,18.32123212321231,26.662947247105656,14.608360836083609,99.33993399339934
text_persona_repeating_questions__gpt41_mini,ideologie,gauche,7,A law that requires companies to provide paid family leave for parents,909,70.28052805280528,78.71720116618076,67.1012101210121,62.439153439153436,8.436673113375477,3.179317931793179,7.841374613651844,12.672167216721672,100.0
text_persona_repeating_questions__gpt41_mini,ideologie,gauche,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,909,51.49064906490649,74.39261418853256,65.31903190319032,56.864197530864196,22.90196512362607,13.82838283828383,5.373548465957704,15.112211221122113,96.58965896589659
text_persona_repeating_questions__gpt41_mini,ideologie,gauche,11,Increasing deportations for those in the US illegally,909,28.97139713971397,45.09232264334305,50.759075907590756,66.11463844797179,16.12092550362908,21.787678767876784,37.143241308257814,14.911991199119912,0.5500550055005501
text_persona_repeating_questions__gpt41_mini,ideologie,gauche,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,909,33.77337733773378,53.88726919339164,51.014301430143014,59.22927689594356,20.11389185565786,17.240924092409237,25.455899558209786,15.005500550055006,0.0
text_persona_repeating_questions__gpt41_mini,ideologie,centre,1,Placing a tax on carbon emissions,582,54.7934595524957,62.779397473275026,46.71649484536083,,7.985937920779328,8.07696470713487,,13.847079037800688,69.41580756013745
text_persona_repeating_questions__gpt41_mini,ideologie,centre,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,582,50.87779690189329,61.613216715257536,44.22852233676976,,10.735419813364246,6.649274565123534,,15.1786941580756,78.00687285223368
